,Fare_Amt,tripDurationHours,tipPC,depart_income,arriv_income,Trip_Distance,Payment_Type
3629,4.5,0.0547222222222,0.0,147.284296274,170.550403502,0.9,Cash
3630,16.5,0.383333333333,0.0,,147.284296274,5.21,CASH
3631,6.5,0.133333333333,0.0,120.643519106,121.765217175,1.31,CASH
3632,23.3,0.3,0.214592274678,119.356719782,238.665860215,8.98,Credit
3633,8.1,0.216666666667,0.246913580247,119.356719782,94.386319293,1.63,Credit
3634,8.1,0.216666666667,0.246913580247,119.356719782,94.386319293,1.63,Credit
3635,8.1,0.216666666667,0.246913580247,119.356719782,,1.63,Credit
3636,8.1,0.216666666667,0.246913580247,119.356719782,,1.63,Credit
3637,11.7,0.3,0.0,94.386319293,136.763860839,3.09,CASH
3638,8.9,0.233333333333,0.0,94.386319293,120.643519106,1.6,CASH
3639,8.9,0.233333333333,0.0,,120.643519106,1.6,CASH
3640,7.3,0.15,0.547945205479,94.386319293,120.643519106,1.36,Credit
3641,8.9,0.216666666667,0.0,115.621026064,147.284296274,1.87,CASH
3642,7.7,0.183333333333,0.194805194805,252.197724718,115.621026064,1.43,Credit
3643,13.7,0.183333333333,0.0,430.402252069,205.936708269,5.41,CASH
3644,13.7,0.183333333333,0.0,,205.936708269,5.41,CASH
3645,25.7,0.566666666667,0.155642023346,53.4850998464,,9.72,Credit
3646,26.5,0.4,0.0,,120.643519106,11.58,Credit
3647,11.3,0.283333333333,0.0,238.665860215,178.157744482,3.22,CASH
3648,10.5,0.216666666667,0.0,101.184332311,147.284296274,3.44,CASH
3649,4.9,0.0833333333333,0.30612244898,170.259992779,157.477740509,0.96,Credit
3650,2.5,-0.0666666666667,1.4,147.284296274,147.284296274,0.08,Credit
3651,3.7,0.0333333333333,0.0,27.4665365713,27.4665365713,0.77,CASH
3652,5.7,0.116666666667,0.0,120.643519106,115.621026064,1.13,CASH
3653,4.5,0.0741666666667,0.0,302.957837437,157.477740509,0.7,CASH
3654,8.5,0.133333333333,0.0,94.386319293,136.763860839,2.56,CASH
3655,8.5,0.133333333333,0.0,,136.763860839,2.56,CASH
3656,10.1,0.25,0.0,120.643519106,157.477740509,2.81,CASH
3657,6.5,0.148611111111,0.0,238.665860215,158.973138597,1.1,Cash
3658,6.5,0.148611111111,0.0,238.665860215,158.973138597,1.1,Cash
3659,6.5,0.148611111111,0.0,238.665860215,,1.1,Cash
3660,6.5,0.148611111111,0.0,238.665860215,,1.1,Cash
3661,5.0,0.0652777777778,0.0,158.973138597,238.665860215,0.9,Cash
3662,8.6,0.181388888889,0.0,158.973138597,94.386319293,1.7,Cash
3663,6.3,0.101111111111,0.0,101.184332311,101.184332311,0.8,Cash
3664,7.5,0.135,0.0,119.356719782,121.765217175,1.5,Cash
3665,24.9,0.438055555556,0.0,,252.197724718,9.8,Cash
3666,12.1,0.154166666667,0.0,147.284296274,26.7751177863,4.3,Cash
3667,7.0,0.111944444444,0.25,138.760957512,170.259992779,1.6,Credit
3668,16.9,0.362777777778,0.0591715976331,147.284296274,215.183243508,5.1,Credit
3669,4.5,0.0822222222222,0.0,205.936708269,302.957837437,0.6,Cash
3670,8.2,0.1175,0.219512195122,138.760957512,120.643519106,2.3,Credit
3671,4.9,0.0652777777778,0.0,170.550403502,205.936708269,0.8,Cash
3672,3.3,0.0194444444444,0.0,121.765217175,139.074511059,0.5,Cash
3673,10.9,0.223888888889,0.149541284404,139.074511059,430.402252069,3.2,Credit
3674,10.9,0.223888888889,0.149541284404,139.074511059,430.402252069,3.2,Credit
3675,10.9,0.223888888889,0.149541284404,139.074511059,,3.2,Credit
3676,10.9,0.223888888889,0.149541284404,139.074511059,,3.2,Credit
3677,20.5,0.584722222222,0.0,139.074511059,157.477740509,6.3,Cash
3678,8.1,0.201944444444,0.149382716049,205.936708269,158.973138597,1.4,Credit
3679,4.1,0.0580555555556,0.0,170.550403502,170.550403502,0.6,Cash
3680,10.9,0.330833333333,0.0,252.197724718,238.665860215,2.2,Cash
3681,8.1,0.143055555556,0.0,139.074511059,120.643519106,2.4,Cash
3682,9.7,0.25,0.144329896907,121.765217175,215.183243508,1.99,Credit
3683,7.7,0.15,0.0,119.356719782,252.197724718,2.14,CASH
3684,6.5,0.133333333333,0.0,205.936708269,170.550403502,1.33,CASH
3685,8.9,0.2,0.0,120.643519106,121.765217175,2.15,CASH
3686,6.3,0.0986111111111,0.0,147.284296274,238.665860215,0.9,Cash
3687,12.1,0.3,0.247933884298,170.550403502,27.4665365713,3.24,Credit
3688,6.9,0.149722222222,0.0,170.550403502,147.284296274,1.3,Cash
3689,4.1,0.05,0.0,252.197724718,158.973138597,0.63,CASH
3690,4.1,0.05,0.0,252.197724718,158.973138597,0.63,CASH
3691,4.1,0.05,0.0,252.197724718,,0.63,CASH
3692,4.1,0.05,0.0,252.197724718,,0.63,CASH
3693,12.5,0.35,0.0,121.765217175,170.550403502,2.75,CASH
3694,6.1,0.116666666667,0.327868852459,139.074511059,119.356719782,1.22,Credit
3695,8.9,0.25,0.224719101124,94.386319293,147.284296274,1.63,Credit
3696,6.1,0.15,0.0,120.643519106,252.197724718,0.96,CASH
3697,16.5,0.283333333333,0.257575757576,147.284296274,14.4615015207,6.37,Credit
3698,10.5,0.25,0.0,115.621026064,21.3128239511,2.74,CASH
3699,7.3,0.166666666667,0.0,138.760957512,170.550403502,1.52,CASH
3700,5.7,0.116666666667,0.219298245614,120.643519106,147.284296274,1.14,Credit
3701,7.7,0.166666666667,0.0,21.3128239511,121.765217175,1.59,CASH
3702,5.7,0.1,0.0,302.957837437,252.197724718,0.98,CASH
3703,4.9,0.0666666666667,0.204081632653,178.157744482,170.259992779,0.91,Credit
3704,3.3,0.0333333333333,0.0,121.765217175,121.765217175,0.39,CASH
3705,10.1,0.266666666667,0.148514851485,147.284296274,115.621026064,2.66,Credit
3706,5.7,0.1,0.0,121.765217175,158.973138597,1.62,CASH
3707,4.5,0.05,0.0,120.643519106,111.452010793,0.98,CASH
3708,6.5,0.137222222222,0.307692307692,138.760957512,170.550403502,1.4,Credit
3709,4.5,0.0594444444444,0.0,121.765217175,94.386319293,0.9,Cash
3710,16.2,0.320833333333,0.0,121.765217175,49.4984977376,5.1,Cash
3711,4.2,0.0408333333333,0.0,19.7708445489,15.1089989338,0.6,Cash
3712,4.5,0.0761111111111,0.222222222222,111.452010793,111.452010793,0.6,Credit
3713,8.1,0.186388888889,0.0,252.197724718,170.550403502,1.7,Cash
3714,9.1,0.211388888889,0.0,205.936708269,252.197724718,1.3,Cash
3715,9.3,0.122777777778,0.10752688172,27.9386726407,158.973138597,3.1,Credit
3716,31.7,0.481111111111,0.2,95.1038858049,,13.0,Credit
3717,5.9,0.0944444444444,0.0,147.284296274,147.284296274,0.9,Cash
3718,6.5,0.1425,0.0,150.291550604,143.303540904,1.4,Cash
3719,15.3,0.367777777778,0.0653594771242,147.284296274,150.291550604,4.6,Credit
3720,13.8,0.264166666667,0.0,150.291550604,147.284296274,4.7,Cash
3721,9.0,0.155,0.0,119.356719782,147.284296274,2.7,Cash
3722,8.6,0.158611111111,0.0,115.621026064,136.763860839,2.1,Cash
3723,20.5,0.373888888889,0.0,26.9055904624,170.550403502,7.6,Cash
3724,45.0,0.439166666667,0.2,27.7688679245,120.643519106,16.8,Credit
3725,45.0,0.444166666667,0.2,302.957837437,18.3179951512,14.4,Credit
3726,9.3,0.266666666667,0.10752688172,147.284296274,94.386319293,1.47,Credit
3727,12.5,0.25,0.0,64.1674781822,94.386319293,4.19,CASH
3728,14.6,0.34,0.2,101.184332311,302.957837437,4.3,Credit
3729,4.1,0.05,0.0,139.074511059,139.074511059,0.6,Cash
3730,26.1,0.366666666667,0.0,21.3128239511,41.4481213543,10.63,CASH
3731,4.1,0.05,0.0,120.643519106,94.386319293,0.67,CASH
3732,4.1,0.05,0.0,120.643519106,94.386319293,0.67,CASH
3733,4.1,0.05,0.0,120.643519106,,0.67,CASH
3734,4.1,0.05,0.0,120.643519106,,0.67,CASH
3735,6.9,0.183333333333,0.0,158.973138597,120.643519106,0.96,CASH
3736,6.9,0.166666666667,0.0,158.973138597,94.386319293,1.28,CASH
3737,8.1,0.166666666667,0.0,157.477740509,158.973138597,1.76,CASH
3738,5.3,0.0941666666667,0.2,170.550403502,170.550403502,0.8,Credit
3739,4.2,0.0508333333333,0.0,139.074511059,121.765217175,0.4,Cash
3740,4.5,0.0666666666667,0.166666666667,138.760957512,138.760957512,0.8,Credit
3741,9.3,0.216666666667,0.0,157.477740509,115.621026064,2.6,CASH
3742,4.9,0.0666666666667,0.0,111.452010793,94.386319293,0.94,CASH
3743,8.9,0.1,0.0,302.957837437,24.740081363,3.25,CASH
3744,8.1,0.166666666667,0.246913580247,120.643519106,94.386319293,2.09,Credit
3745,10.9,0.3,0.0,158.973138597,170.550403502,2.55,CASH
3746,6.9,0.15,0.0,119.356719782,94.386319293,1.55,CASH
3747,6.9,0.166666666667,0.0,94.386319293,139.074511059,1.3,CASH
3748,18.1,0.233333333333,0.138121546961,64.1674781822,30.349915638,7.71,Credit
3749,4.5,0.0833333333333,0.0,178.157744482,157.477740509,0.47,CASH
3750,5.3,0.116666666667,0.22641509434,158.973138597,252.197724718,0.75,Credit
3751,22.9,0.416666666667,0.0698689956332,53.4850998464,19.3772990198,8.98,Credit
3752,4.5,0.05,0.0,252.197724718,158.973138597,1.11,CASH
3753,3.3,0.0166666666667,0.0,115.621026064,158.973138597,0.42,CASH
3754,16.9,0.433333333333,0.0,136.763860839,302.957837437,5.37,CASH
3755,14.1,0.316666666667,0.0,94.386319293,64.1674781822,4.82,CASH
3756,4.9,0.0666666666667,0.0,115.621026064,252.197724718,1.09,CASH
3757,10.5,0.2975,0.190476190476,120.643519106,157.477740509,3.1,CREDIT
3758,10.1,0.284722222222,0.311881188119,252.197724718,101.184332311,0.3,CREDIT
3759,10.1,0.309722222222,0.0,115.621026064,120.643519106,1.8,CASH
3760,4.5,0.0666666666667,0.0,120.643519106,94.386319293,0.92,CASH
3761,4.1,0.0730555555556,0.0,205.936708269,205.936708269,0.5,Cash
3762,5.0,0.0486111111111,0.2,158.973138597,111.452010793,0.9,Credit
3763,6.9,0.115833333333,0.2,42.750828305,158.973138597,1.9,Credit
3764,7.3,0.155555555556,0.0,119.356719782,158.973138597,1.6,Cash
3765,10.7,0.229166666667,0.18691588785,111.452010793,302.957837437,2.6,Credit
3766,7.4,0.0916666666667,0.0,138.760957512,302.957837437,1.9,Cash
3767,26.3,0.435833333333,0.0,238.665860215,,10.4,Cash
3768,10.6,0.169166666667,0.0,121.765217175,252.197724718,3.6,Cash
3769,10.9,0.251111111111,0.0,94.386319293,205.936708269,3.0,Cash
3770,13.3,0.273333333333,0.165413533835,95.1038858049,120.643519106,4.4,Credit
3771,3.3,0.0222222222222,0.0,252.197724718,158.973138597,0.4,Cash
3772,7.7,0.0902777777778,0.0,18.9772436022,20.8068499274,2.5,Cash
3773,10.6,0.246666666667,0.0,21.3128239511,121.765217175,2.5,Cash
3774,5.3,0.0891666666667,0.2,119.356719782,101.184332311,1.0,Credit
3775,9.0,0.195833333333,0.0,18.8220529801,26.7751177863,1.7,Cash
3776,9.0,0.158611111111,0.0,252.197724718,119.356719782,2.6,Cash
3777,11.8,0.238055555556,0.2,64.1674781822,157.477740509,3.4,Credit
3778,8.9,0.221666666667,0.0,157.477740509,157.477740509,1.6,Cash
3779,4.2,0.0416666666667,0.0,115.621026064,158.973138597,0.5,Cash
3780,5.7,0.117222222222,0.0,158.973138597,120.643519106,1.0,Cash
3781,16.9,0.266666666667,0.118343195266,147.284296274,150.291550604,6.58,Credit
3782,7.0,0.11,0.142857142857,119.356719782,94.386319293,1.7,Credit
3783,7.0,0.11,0.142857142857,119.356719782,94.386319293,1.7,Credit
3784,7.0,0.11,0.142857142857,119.356719782,,1.7,Credit
3785,7.0,0.11,0.142857142857,119.356719782,,1.7,Credit
3786,4.2,0.0263888888889,0.0,119.356719782,42.750828305,0.6,Cash
3787,33.1,0.5525,0.151057401813,,95.1038858049,13.7,Credit
3788,6.9,0.15,0.0,238.665860215,238.665860215,1.28,CASH
3789,4.9,0.0833333333333,0.0,115.621026064,119.356719782,0.93,CASH
3790,45.0,0.566666666667,0.0,238.665860215,27.7688679245,17.05,CASH
3791,4.2,0.0341666666667,0.0,77.6545853926,77.6545853926,0.6,Cash
3792,8.1,0.15,0.0,136.763860839,121.765217175,2.41,CASH
3793,6.1,0.133333333333,0.0,136.763860839,101.184332311,1.33,CASH
3794,24.1,0.430555555556,0.14979253112,119.356719782,20.3524325322,9.8,Credit
3795,13.3,0.366666666667,0.0,101.184332311,147.284296274,3.2,CASH
3796,4.5,0.0833333333333,0.0,101.184332311,121.765217175,0.65,CASH
3797,2.9,0.0166666666667,0.0,121.765217175,121.765217175,0.33,CASH
3798,3.3,0.0333333333333,0.30303030303,157.477740509,178.157744482,0.41,Credit
3799,4.9,0.1,0.0,147.284296274,94.386319293,1.04,CASH
3800,4.1,0.0666666666667,0.0,205.936708269,205.936708269,0.49,CASH
3801,6.1,0.0666666666667,0.0,252.197724718,178.157744482,1.85,CASH
3802,15.7,0.166666666667,0.0,252.197724718,19.3790709046,6.28,CASH
3803,6.1,0.166666666667,0.0,147.284296274,170.550403502,1.2,CASH
3804,9.3,0.2,0.193548387097,170.259992779,158.973138597,2.43,Credit
3805,4.9,0.0833333333333,0.0,238.665860215,147.284296274,0.9,CASH
3806,7.7,0.166666666667,0.0,,,1.95,CASH
3807,4.1,0.05,0.0,121.765217175,139.074511059,0.73,CASH
3808,10.5,0.3,0.0,121.765217175,158.973138597,2.37,CASH
3809,9.7,0.25,0.0,94.386319293,42.750828305,2.53,CASH
3810,5.3,0.116666666667,0.0,170.550403502,170.550403502,0.81,CASH
3811,8.5,0.213055555556,0.0,157.477740509,252.197724718,1.5,Cash
3812,6.9,0.158888888889,0.434782608696,139.074511059,94.386319293,1.6,Credit
3813,9.3,0.185555555556,0.0,252.197724718,119.356719782,2.8,Cash
3814,4.9,0.0747222222222,0.0,147.284296274,147.284296274,1.0,Cash
3815,20.2,0.333611111111,0.25,119.356719782,20.3524325322,7.8,Credit
3816,34.3,0.815833333333,0.149854227405,94.386319293,,11.8,Credit
3817,10.5,0.217777777778,0.0,121.765217175,170.550403502,3.2,Cash
3818,45.0,0.578888888889,0.0,158.973138597,27.7688679245,20.0,Cash
3819,3.7,0.05,0.0,157.477740509,178.157744482,0.67,CASH
3820,23.3,0.35,0.0,119.356719782,48.0248503838,9.63,CASH
3821,9.3,0.268055555556,0.0,252.197724718,94.386319293,1.7,Cash
3822,9.3,0.268055555556,0.0,252.197724718,94.386319293,1.7,Cash
3823,9.3,0.268055555556,0.0,252.197724718,,1.7,Cash
3824,9.3,0.268055555556,0.0,252.197724718,,1.7,Cash
3825,10.1,0.233333333333,0.0,158.973138597,121.765217175,2.48,CASH
3826,10.1,0.233333333333,0.0,,121.765217175,2.48,CASH
3827,18.5,0.483333333333,0.0,77.6545853926,120.643519106,5.74,CASH
3828,12.9,0.283333333333,0.0,119.356719782,147.284296274,4.16,CASH
3829,15.7,0.3,0.0,136.763860839,170.550403502,5.27,CASH
3830,10.1,0.216666666667,0.0,170.550403502,111.452010793,3.08,CASH
3831,4.5,0.0833333333333,0.0,178.157744482,178.157744482,0.75,CASH
3832,20.5,0.616666666667,0.0,94.386319293,138.760957512,4.7,CASH
3833,20.5,0.616666666667,0.0,,138.760957512,4.7,CASH
3834,8.7,0.176944444444,0.229885057471,136.763860839,119.356719782,1.6,Credit
3835,10.5,0.183333333333,0.0,77.6545853926,22.4447877594,3.66,CASH
3836,6.5,0.133333333333,0.0,,170.550403502,1.21,CASH
3837,13.7,0.3,0.14598540146,170.550403502,42.750828305,4.71,Credit
3838,45.0,0.45,0.133333333333,27.7688679245,94.386319293,18.17,Credit
3839,14.1,0.266666666667,0.0,150.291550604,115.621026064,4.67,CASH
3840,4.9,0.1,0.0,238.665860215,147.284296274,0.81,CASH
3841,9.7,0.25,0.0,252.197724718,121.765217175,2.17,CASH
3842,7.3,0.166666666667,0.0,120.643519106,119.356719782,1.65,CASH
3843,8.1,0.2,0.0,157.477740509,205.936708269,1.47,CASH
3844,8.2,0.170833333333,0.0,136.763860839,119.356719782,1.7,Cash
3845,3.7,0.0333333333333,0.0,119.356719782,111.452010793,0.62,CASH
3846,8.5,0.183333333333,0.0,119.356719782,158.973138597,2.28,CASH
3847,8.5,0.183333333333,0.0,119.356719782,158.973138597,2.28,CASH
3848,8.5,0.183333333333,0.0,119.356719782,,2.28,CASH
3849,8.5,0.183333333333,0.0,119.356719782,,2.28,CASH
3850,4.5,0.0666666666667,0.444444444444,121.765217175,139.074511059,0.82,Credit
3851,11.3,0.3,0.0,139.074511059,147.284296274,2.57,CASH
3852,22.1,0.333333333333,0.0,,158.973138597,9.11,CASH
3853,5.3,0.1,0.0,136.763860839,430.402252069,1.26,CASH
3854,6.9,0.166666666667,0.0,205.936708269,147.284296274,1.43,CASH
3855,11.3,0.196111111111,0.0,,120.643519106,3.8,CASH
3856,13.7,0.420555555556,0.0,121.765217175,21.3128239511,2.9,CASH
3857,6.9,0.172222222222,0.0,121.765217175,119.356719782,1.3,CASH
3858,45.0,2.83694444444,0.0,157.477740509,170.259992779,18.5,CASH
3859,6.1,0.164722222222,0.0,111.452010793,111.452010793,0.6,CASH
3860,9.3,0.168055555556,0.149462365591,157.477740509,147.284296274,2.7,Credit
3861,6.1,0.0830555555556,0.0,42.750828305,42.750828305,1.4,Cash
3862,16.6,0.342222222222,0.0,138.760957512,42.750828305,5.7,Cash
3863,5.4,0.0777777777778,0.0,21.3128239511,42.750828305,0.7,Cash
3864,5.8,0.0880555555556,0.0,22.4447877594,,1.0,Cash
3865,7.0,0.126944444444,0.0,115.621026064,147.284296274,1.6,Cash
3866,7.3,0.145277777778,0.0,205.936708269,119.356719782,1.9,Cash
3867,5.7,0.126944444444,0.0,170.550403502,147.284296274,1.1,Cash
3868,8.2,0.194166666667,0.0,119.356719782,42.750828305,1.4,Credit
3869,13.7,0.370833333333,0.0,64.1674781822,115.621026064,3.8,Cash
3870,11.7,0.176111111111,0.0,147.284296274,26.7751177863,3.9,Cash
3871,5.7,0.111388888889,0.0,94.386319293,115.621026064,1.0,Cash
3872,4.1,0.0516666666667,0.0,120.643519106,147.284296274,0.6,Cash
3873,10.5,0.278888888889,0.0,138.760957512,238.665860215,2.2,Cash
3874,5.8,0.0816666666667,0.2,94.386319293,121.765217175,1.3,Credit
3875,4.9,0.0816666666667,0.0,22.2377302013,22.2377302013,0.9,Cash
3876,4.9,0.0905555555556,0.0,302.957837437,205.936708269,0.7,Cash
3877,5.8,0.0619444444444,0.0,158.973138597,94.386319293,1.2,Cash
3878,9.5,0.195277777778,0.0,111.452010793,139.074511059,1.9,Cash
3879,4.5,0.0666666666667,0.0,,205.936708269,0.88,CASH
3880,4.5,0.05,0.0,147.284296274,94.386319293,1.05,CASH
3881,4.9,0.0666666666667,0.0,101.184332311,139.074511059,1.07,CASH
3882,11.3,0.316666666667,0.0,,101.184332311,2.3,CASH
3883,11.3,0.316666666667,0.0,,101.184332311,2.3,CASH
3884,6.1,0.119722222222,0.0,119.356719782,158.973138597,1.2,Cash
3885,4.1,0.05,0.0,147.284296274,158.973138597,0.59,CASH
3886,4.1,0.05,0.0,147.284296274,158.973138597,0.59,CASH
3887,4.1,0.05,0.0,147.284296274,,0.59,CASH
3888,4.1,0.05,0.0,147.284296274,,0.59,CASH
3889,5.7,0.116666666667,0.175438596491,158.973138597,205.936708269,1.03,Credit
3890,8.1,0.116666666667,0.246913580247,121.765217175,147.284296274,2.24,Credit
3891,11.3,0.35,0.0,252.197724718,94.386319293,1.64,CASH
3892,5.7,0.128333333333,0.0,252.197724718,120.643519106,0.5,Cash
3893,12.1,0.340277777778,0.0,121.765217175,53.4850998464,2.6,Cash
3894,21.7,0.266666666667,0.0,158.973138597,21.1142020811,9.19,CASH
3895,8.5,0.183333333333,0.235294117647,115.621026064,136.763860839,2.43,Credit
3896,6.9,0.15,0.0,138.760957512,170.550403502,1.38,CASH
3897,4.5,0.0666666666667,0.0,170.550403502,170.550403502,0.68,CASH
3898,6.1,0.116666666667,0.0,158.973138597,120.643519106,1.32,CASH
3899,7.7,0.15,0.0,138.760957512,302.957837437,2.04,CASH
3900,6.5,0.1,0.0,26.7751177863,64.1674781822,1.61,CASH
3901,4.9,0.0833333333333,0.204081632653,121.765217175,119.356719782,0.73,Credit
3902,4.5,0.0833333333333,0.0,170.550403502,147.284296274,0.59,CASH
3903,5.3,0.0833333333333,0.0,178.157744482,170.259992779,1.01,CASH
3904,15.7,0.333333333333,0.127388535032,64.1674781822,252.197724718,5.39,Credit
3905,20.5,0.25,0.0,101.184332311,34.2882930669,8.77,CASH
3906,7.7,0.133333333333,0.0,115.621026064,139.074511059,2.09,CASH
3907,8.9,0.183333333333,0.0,178.157744482,170.550403502,2.51,CASH
3908,19.7,0.416666666667,0.256345177665,,36.4885473838,6.94,Credit
3909,6.5,0.133333333333,0.0,302.957837437,157.477740509,1.2,CASH
3910,4.9,0.1,0.408163265306,136.763860839,136.763860839,0.53,Credit
3911,4.5,0.0972222222222,0.0,170.550403502,170.550403502,0.5,CASH
3912,6.1,0.143611111111,0.0,147.284296274,147.284296274,1.1,CASH
3913,5.7,0.133888888889,0.0,94.386319293,115.621026064,0.7,CASH
3914,5.7,0.133888888889,0.0,,115.621026064,0.7,CASH
3915,12.1,0.241944444444,0.247933884298,,42.750828305,4.5,CREDIT
3916,7.4,0.133055555556,0.0,170.550403502,302.957837437,1.7,Cash
3917,16.2,0.2575,0.0,158.973138597,19.5947079837,6.1,Cash
3918,5.7,0.116666666667,0.526315789474,121.765217175,111.452010793,1.18,Credit
3919,13.7,0.316666666667,0.0,158.973138597,215.183243508,4.21,CASH
3920,19.3,0.35,0.0,22.2377302013,20.8068499274,7.13,CASH
3921,6.5,0.133333333333,0.0,115.621026064,252.197724718,1.55,CASH
3922,5.3,0.0666666666667,0.0,170.550403502,238.665860215,1.32,CASH
3923,20.1,0.45,0.0,138.760957512,150.291550604,7.38,CASH
3924,18.1,0.416666666667,0.0,158.973138597,77.6545853926,6.27,CASH
3925,8.1,0.166666666667,0.0,64.1674781822,170.550403502,2.05,CASH
3926,7.7,0.183333333333,0.0,147.284296274,157.477740509,1.84,CASH
3927,10.9,0.2,0.0,42.750828305,22.4447877594,3.38,CASH
3928,5.7,0.133333333333,0.0,147.284296274,158.973138597,1.15,CASH
3929,10.9,0.25,0.0,64.1674781822,147.284296274,3.1,CASH
3930,7.3,0.133333333333,0.205479452055,121.765217175,147.284296274,2.0,Credit
3931,3.7,0.05,0.0,121.765217175,139.074511059,0.53,CASH
3932,14.9,0.233333333333,0.0,26.7751177863,121.765217175,5.58,CASH
3933,7.7,0.216666666667,0.0,94.386319293,158.973138597,1.15,CASH
3934,7.7,0.216666666667,0.0,,158.973138597,1.15,CASH
3935,12.5,0.283333333333,0.16,22.2377302013,147.284296274,4.0,Credit
3936,4.1,0.05,0.0,158.973138597,205.936708269,0.81,CASH
3937,6.9,0.172222222222,0.0,147.284296274,120.643519106,1.1,CASH
3938,4.5,0.0680555555556,0.0,120.643519106,147.284296274,0.7,CASH
3939,5.3,0.105555555556,0.0,119.356719782,158.973138597,1.4,CASH
3940,4.1,0.0547222222222,0.0,147.284296274,252.197724718,0.5,CASH
3941,14.5,0.412222222222,0.0,119.356719782,170.550403502,3.3,Cash
3942,5.3,0.0952777777778,0.0,136.763860839,21.3128239511,0.8,Cash
3943,7.8,0.104444444444,0.0,252.197724718,178.157744482,2.0,Cash
3944,22.5,0.270555555556,0.0,,205.936708269,9.8,Cash
3945,5.3,0.0938888888889,0.0,157.477740509,178.157744482,0.9,Cash
3946,10.5,0.211388888889,0.0,430.402252069,77.6545853926,3.4,Cash
3947,8.5,0.226111111111,0.0,120.643519106,252.197724718,1.7,Cash
3948,10.5,0.162222222222,0.0,178.157744482,120.643519106,3.6,Cash
3949,8.9,0.2325,0.0,170.550403502,205.936708269,1.5,Cash
3950,5.5,0.0680555555556,0.0,302.957837437,205.936708269,0.7,Cash
3951,5.0,0.0661111111111,0.0,170.550403502,170.550403502,0.8,Cash
3952,8.7,0.215555555556,0.0,147.284296274,252.197724718,0.8,Cash
3953,10.5,0.280555555556,0.0,119.356719782,120.643519106,2.2,Cash
3954,7.4,0.129166666667,0.15,170.550403502,64.1674781822,1.6,Credit
3955,5.7,0.111944444444,0.0,101.184332311,21.3128239511,0.8,Cash
3956,5.3,0.113611111111,0.0,302.957837437,252.197724718,0.8,Cash
3957,6.3,0.0730555555556,0.0,178.157744482,205.936708269,1.1,Cash
3958,26.2,0.435555555556,0.0,,170.550403502,10.3,Cash
3959,15.4,0.261388888889,0.12987012987,101.184332311,138.760957512,5.3,Credit
3960,10.9,0.258055555556,0.0,101.184332311,147.284296274,3.0,Cash
3961,5.3,0.116666666667,0.0,115.621026064,111.452010793,0.92,CASH
3962,10.9,0.333333333333,0.183486238532,120.643519106,158.973138597,1.67,Credit
3963,5.3,0.116666666667,0.0,94.386319293,147.284296274,1.03,CASH
3964,5.3,0.1,0.0,115.621026064,252.197724718,1.08,CASH
3965,7.7,0.2,0.0,238.665860215,158.973138597,0.99,CASH
3966,9.3,0.216666666667,0.0,139.074511059,120.643519106,2.56,CASH
3967,5.3,0.1,0.0,101.184332311,136.763860839,1.07,CASH
3968,8.5,0.233333333333,0.0,170.550403502,158.973138597,1.51,CASH
3969,5.3,0.0833333333333,0.0,94.386319293,252.197724718,1.18,CASH
